track_id,title,song_id,release,artist_id,artist_name,year,duration,artist_hotttnesss,artist_familiarity,latitude,longitude,name,city
TRSFUOD128F4240A77,Disturbios,SOOQSFU12A8C1368AE,Sufro Sufro Sufro,ARWWI101187FB421B2,San Pascualito Rey,2003,213.62893,0.44676389423,0.618921706136,NA,NA,NA,NA
TRVCFUT128F42911DD,Critical mass,SONTTPE12A8C13BF0D,Python Zero,ARAKWGG1187B9AEF3C,Dismal Euphony,2001,318.92853,0.359246336728,0.556116750747,NA,NA,NA,NA
TRRIQBH128F42637EC,Breaks My Back,SOMDWDL12AF729C68D,Boggy Depot,ARAX1SZ1187B98CB54,Jerry Cantrell,1998,427.38893,0.412323817045,0.655103411945,47.25513,-122.44165,Jerry Cantrell,"Tacoma, WA"
TRSXTSP128F146DEFC,Rich,SOXOWVW12A6D4F8E63,Pin,AR6NYHH1187B9BA128,Yeah Yeah Yeahs,2003,280.11057,0.582709964298,0.875898625405,NA,NA,NA,NA
TRMLOZE128F930974E,Bug A Boo,SOYVYPB12AAF3B45D1,This Is The Remix,ARKWI7M1187B9B7713,Destiny's Child featuring Wyclef Jean,1999,227.81342,0.497417807383,0.787303628848,NA,NA,NA,NA
TRMMGEG128F9300DC5,AcroyearII,SOCELXR12AB017EB1B,LP5,AR4GKTH1187FB4C8DE,Autechre,1998,519.3922,0.450595416207,0.737052305503,53.38311,-1.46454,Autechre,"Sheffield, Yorkshire, England"
TRWNMIC128F92FC462,You Don't Know What Love Is,SOVMRYS12AB017EC06,Piano Playhouse,ARXFMP01187FB40768,Carl Perkins,2002,190.82404,0.450068266461,0.733796199898,35.6139,-88.8194,Big Maybelle,"Jackson, TN"
TRRULQH128F1495D81,Pool & Dive,SOPRHRT12A6D4F909C,Don't You Know Who I Think I Was?: The Best Of The Replacements,ARDIMB71187B9A96F2,The Replacements,2006,127.00689,0.461887094064,0.744806132014,NA,NA,NA,NA
TRWDWUY128F92F9B27,Beauty Hides In The Deep,SOWXSED12A8C14312F,Euphoria Trance Awards,ARSX02U1187FB4E2CD,The Doppler Effect,2007,425.58649,0.373788668981,0.591827372569,NA,NA,NA,NA
TRAEZQC12903CBCD54,Brain Crackin',SOPMEDU12AB0185E9D,Brain Crackin',ARVQ9FE1187FB419A9,Showtek,2005,482.0371,0.526238881479,0.642123691504,NA,NA,NA,NA
TRBNUIY128F933C408,0Today8,SOEGHGE12AB0181521,What You Want Isn't What You Need,ARVAPVX1187FB48225,Lackluster,1999,325.69424,0.383098113177,0.588370451004,64.95014,26.06739,Lackluster,Finland
TRLVPMW128F427621A,Aprendí A Vivir,SOICVXW12A6D4FA91C,Original Masters,AR7AE0W1187B98E40E,Intocable,1995,168.93342,0.45433469671,0.803916456146,NA,NA,NA,NA
TRCSOHC128F42A36A1,Radio Waves,SOZAUSU12A8C13FB2A,The Restoration Of Chaos & Order,AR18WND1187FB4D04D,Against All Authority,2006,154.30485,0.469529361062,0.645184377402,25.72898,-80.23742,Against All Authority,"Miami, FL"
TRLWZUU128F9307B79,On Your Side (Album Version),SOBMSAO12AB018258F,On Your Side,ARGSFKD119B866928A,A Rocket To The Moon,2009,190.01424,0.605098723406,0.754613402499,NA,NA,NA,NA
TRIEVBK128F92CFCB3,Todos Os Lados,SOSBGIW12A8C140BCD,Capital Inicial - Remixes,ARBDGNC1187B98CB64,Capital Inicial,1989,336.03873,0.423379485879,0.633954854562,NA,NA,NA,NA
TRPAPOR128F92FE600,My Sweet Love Ain't Around,SOLJDVZ12AB017DDF5,The Storm Still Rages,ARQOFR61187FB52F2E,Rhonda Vincent,2002,271.09832,0.438718088588,0.631351538686,36.16778,-86.77836,Rhonda Vincent,"Nashville, TN"
TRAERNN12903CEABCE,All Day,SOFVPZU12AF729CC83,Humpty Dumpty LSD,ARPQ4Z01187FB3A736,Butthole Surfers,1987,512.1824,0.488019841686,0.628489970806,29.42449,-98.49462,Butthole Surfers,"San Antonio, TX"
TRCZYBE128F42A381C,So Long,SOWMSNF12A8C13C7F8,So Long,ARKYZQE1187B99DF73,Jonah Martanga,2007,177.52771,0.343090729302,0.610534978658,NA,NA,NA,NA
TRMVOFJ128F9335D80,Superman,SOEGFOF12AB01806D3,Superman,AR6AYEP1187FB3D4A8,Savas Pascalidis,2000,348.21179,0.349916603507,0.556084775802,NA,NA,NA,NA
TRWOEPL128F42667BC,Dave's Sex Bits,SOLMPJG12A8C135A75,Dave's Sex Bits,ARM0FNE1187FB4EEBA,Toby Tobias,2007,413.04771,0.355958085609,0.507372922271,NA,NA,NA,NA
TRKLZCK128F429FF1D,Die Wahrheit vom letzten Hemd,SODLUWT12A8C13EB71,Das Original,ARMJ3U21187B98DEEF,Heinz Rudolf Kunze,2005,161.38404,0.386676469666,0.585825667984,52.3833,8.6333,Heinz Rudolf Kunze,"Espelkamp-Mittwald, Germany"
TRLRGDE12903CB7400,Heaven's Almost As Big As Texas,SOTKFHA12AB018933F,Mr. Lovemaker,ARCI02G1187B98AA7A,Johnny Paycheck,1994,166.47791,0.435554376212,0.619260685619,39.35103,-83.38556,Johnny Paycheck,"Greenfield, OH"
TRAQXRA128F4280B4C,Ten Cent Blues (Album Version),SOIGJXR12A8C13E403,Combinations,ARS7RD11187B9B5542,Eisley,2007,239.22893,0.558663653877,0.76803387071,NA,NA,NA,NA
TRSKXYB12903CAD73D,Elongated Sporadic Bursts,SORKVNO12AB018C0D4,Sons Of The System,ARYLUOI1187B9B0E0F,MNEMIC,2010,231.47057,0.45183021101,0.691055188757,57.04935,9.91629,MNEMIC,"Aalborg, Denmark"
TRWMHAH128F427790E,Just Be Yourself (Feat. China Moses),SONAVNU12AF6E56411,Mr Freedom,ARC9W581187B9ABCD5,Gabin featuring China Moses,2005,252.76036,0.403027408935,0.622674492809,NA,NA,NA,NA
TRZOWXI128F42A084E,Bouncing off Clouds,SODNOVG12A8C13DBBC,Legs and Boots: Milwaukee_ WI - November 3_ 2007,AR4KS8C1187FB4CF3D,Tori Amos,2007,393.61261,0.576411491437,0.849988309657,NA,NA,NA,NA
TRJWISK12903CB5AE7,Hooked On A Feeling,SOFTNSD12AB0184CD1,Pinewood Rally,AR7PBOV1187B9B3DB5,Blue Swede,1974,151.90159,0.374907480012,0.565786097912,62.19845,17.55142,Blue Swede,Sweden
TRLFPJB128F428E179,Aisha,SOKXLRG12A8C13AC3A,Milk It,ARSY3S31187B9AFA0E,Death In Vegas,1999,315.74159,0.489595660702,0.711877258454,NA,NA,NA,NA
TRWJBLT128F4294200,Mata Y Envenena,SOCICVS12A58A7820D,Tu Veneno,ARY60GE1187B98F97B,Natalia Oreiro,2000,287.05914,0.368551818937,0.578389328726,NA,NA,NA,NA
TRHCJBP128F42799A7,4:37AM (Arabs With Knives And West German Skies),SOWGNRR12A8C137511,The Pros And Cons Of Hitch Hiking,ARDOIH31187FB39A05,Roger Waters,1984,137.37751,0.511470951558,0.723649394042,NA,NA,NA,NA
TRPLMXH128F1479ECF,Pom Poms,SOAXVRT12A6D4FA586,Kidnapped By Neptune,ARPVU0K1187B98D3D3,Scout Niblett,2005,234.1873,0.409534422728,0.68539797058,NA,NA,NA,NA
TRAIWLU128F427DAB8,The Keys,SOBYJFO12A8C1365DD,L.A. Confidential,ARM0RY81187B9AF248,Jerry Goldsmith,1997,110.70649,0.423825663345,0.650726924441,34.05349,-118.24532,Jerry Goldsmith,"Los Angeles, CA"
TRPXYOZ128F931ACE1,Blo Dem Away,SOTURKM12AB017ECBC,Breaks_ Beats & Blondes,ARMG6K31187FB55677,Deekline & Wizard,2004,262.66077,0,0.332330882213,NA,NA,NA,NA
TRIMRAS128F4266DA2,What Price,SOETLZE12A8C134421,Dysfunctional,ARV8LAR1187FB3DE2A,Dokken,1994,366.99383,0.45829318567,0.769896414959,NA,NA,NA,NA
TRWDQWR12903CE2FB2,eight4,SOEABBW12AC3DF5B81,The Nya Albumet / The Koneet,AR6DILD1187FB4A146,Psilodump,2009,287.92118,0.408489119349,0.516352531252,NA,NA,NA,NA
TRXDJFU128F42783CD,Fucked Up State,SOLNBGB12A8C13D6C4,Onward Christian Soldier,ARP1S4O1187FB3C937,Icons of Filth,1983,161.77587,0.351097662753,0.537215223639,NA,NA,NA,NA
TRNOVJY128F93038DD,Lonely,SOIWLMC12AB018151B,What Matters The Most,AR1UBAL1187FB4A2DF,Shannon Noll,2005,282.46159,0.423195584829,0.593124332519,NA,NA,NA,NA
TRRAWOT128EF34F7E2,Volvió El Dolor,SOWUZWT12A6D227128,30 Mejores,ARJP4Y81187B9A6386,Binomio de Oro de América,2006,276.68853,0.350841606212,0.405889864676,NA,NA,NA,NA
TRFEFYM128F9337152,You Don't Love Me No More,SOKSHMM12AB0184E32,Smitty's Blues,ARZ05QG1187FB3843E,Byther Smith,2001,285.23057,0.362284090126,0.465194733342,31.55379,-90.10785,Byther Smith,"Monticello, MS"
TRWWBXK128F92E629C,Angola,SOFKHIF12A8C13113F,Miss Perfumado,ARVK3EQ1187FB458B6,Césaria Evora,1992,11.25832,0.418828892745,0.676808107467,37.77916,-122.42005,Césaria Evora,California - SF
TRKBGIF128F92E457D,Yome Sagashi,SONYTMB12AB017D1E1,Cameron,ARDESOC1187FB3BC82,SEX MACHINEGUNS,2008,246.282,0.39819086744,0.516091018797,31.5909,130.65604,SEX MACHINEGUNS,Kagoshima
TRHREEJ128F42AA157,Lonely Time (AKA Velvet),SOINZHQ12A8C141C10,A Message From Birdland,AR58IM61187FB48368,Maynard Ferguson,1959,284.99546,0.416066584281,0.596705660349,45.45902,-73.57176,Maynard Ferguson.,"Verdun, Quebec, Canada"
TRAPNII12903CEA4F8,Simple Man,SONSRKM12AB018E7DA,Hard Rock Live,ARD8JVH1187FB4DA04,Bad Company,1976,296.12363,0.48210001892,0.696816891791,NA,NA,NA,NA
TRPIEAC128F4269B9F,Purify Yourself,SOFUTNH12A8C136DE8,Space Avenue,AR720WN1187B99712F,Waltari,1997,321.12281,0.413163492704,0.586346465399,NA,NA,NA,NA
TRCQHIQ128F92DF164,66.6 S of foreplay,SOIEGFT12A8C145F4C,Latex cult,ARXCL411187FB35FF8,Impaled Nazarene,1996,66.69016,0.508807733945,0.614414362446,64.95014,26.06739,Impaled Nazarene,Finland
TRVAYVI128F92FF24F,Bulletproof,SOSDVLW12A8C1423F5,Solid Ground,ARI0OQ51187FB458CC,The Black Seeds,2008,266.97098,0.44294716994,0.635779003916,-41.28054,174.76714,The Black Seeds,"Wellington, New Zealand"
TRLICWK12903CB13A0,Tired Little One,SOECEKP12AB018BA82,Latin Lounge Session,ARCFNAM1187B99424A,Bah Samba,2002,497.65832,0.340153130378,0.586554691572,NA,NA,NA,NA
TRQXBLW128F93372BB,Je Suis En Vie,SOTVQNP12AB01807C9,Je Deviens Moi,ARWXFRG1187FB3F651,Grégory Lemarchal,2005,224.05179,0.37452106337,0.571570019416,45.20475,5.73796,Grégory Lemarchal,"La Tronche, France"
TRNPKFT12903CB815E,To be Loved,SOHMQSQ12AB018B303,Bent Reworked,ARLHYM91187FB4D60B,Bent,2006,406.80444,0.48383589848,0.682840544224,52.94922,-1.14392,Bent,"Nottingham, England"
TRTVXRA12903CE0212,Seeing Is Believing,SOGKLDQ12A58A801E8,Sixteen Tambourines/Baroque Hoedown,AROQML11187B9AEFD1,Three O'Clock,1986,272.8224,0.355546527271,0.48577265602,NA,NA,NA,NA
TRRPCVY128F42934CA,O Castelo dos 1000 Feitiços,SORDWVD12A8C13F97A,Estamos Juntos,ARLVLK41187FB3DCEA,Mundo Complexo,2007,134.922,0.289367026585,0.491923227161,NA,NA,NA,NA
TRSECCN128F4278B5D,Dizzy dive,SORRIWY12A8C13BE51,I / Flancy,AR2IPHE1187B9B66A9,Hitomi Yaida,2002,205.97506,0.423308297762,0.510584601339,NA,NA,NA,NA
TRQMHNE128F4214DFA,Don't Stand So Close To Me,SOATHBH127D9785300,...All This Time,ARUN2OO1187B9A7BF3,Sting,1981,137.37751,0.560515550112,0.816895939091,46.71067,1.71819,Sting / Robert Wyatt / Barbara Bonney / Sara Fulgoni / Nathalie Manfrino / Amanda Roocroft / Steve Nieve / The Brodsky Quartet / Ned Rothenberg / Marc Ribot / Antoine Quessada / London Voices / Les Choeurs des Amis Francais,FRANCE
TRFEVNY12903CAE633,Run_ Diana Run,SOIHNRN12AF72A26E0,Addicted To Black,AR1UBH11187FB3643A,Don McLean,2009,350.35383,0.549129445965,0.631344917887,40.9197,-73.7868,Don McLean,"New Rochelle, NY"
TRCHPLY12903CB7112,Merry Little Minuet,SOCBDLE12AB018B714,From The Hungry I,ARMIRFN1187FB3BD09,The Kingston Trio,1994,148.89751,0.433910556105,0.580910693233,37.44466,-122.16079,The Kingston Trio,"Palo Alto, CA"
TRNGFAB128F429CEC6,Instinct,SOMZXDT12A8C13F98F,III From Implosion,ARV83621187B9BA3ED,State Of Being,2001,205.24363,0,0.416756033457,40.19033,-82.66947,State Of Being,Ohio
TRPZWMQ128F4281D46,The Nowhere Man,SOEILJX12A8C140838,The Runaway Found,AROZCOF1187B99B454,The Veils,2003,233.87383,0.449557587628,0.682712593442,51.50632,-0.12714,The Veils,"London, England"
TRDSQNN128F4254E74,Running After You (LP Version),SOXCMQG12A8C134BD5,Dr. Heckle & Mr. Jive,ARITORG1187FB3ADA3,England Dan & John Ford Coley,1978,188.23791,0.398744459799,0.571697144547,30.2676,-97.74298,England Dan & John Ford Coley,"Austin, TX"
TRJFRJZ128F4231CB3,Sci-Fi Wasabi (2006 Remastered Album Version),SOVMKOX12A8135825B,Pom Pom: The Essential Cibo Matto,ARPOXHP1187B9B8112,Cibo Matto,2007,221.962,0.421714961245,0.643952860045,40.71455,-74.00712,Cibo Matto,"New York, NY"
TRLQMPU128F426F0C2,Broken Mirror,SOJNHOB12A8C13B032,Broken Mirror,ARPFMVD1187B999423,Random Factor,2000,410.64444,0.338540565686,0.413163659133,NA,NA,NA,NA
TREZJRP128F92F3E9D,Gonna Get Over You,SOPCLMZ12A8C14028F,Soul Lounge - Second Edition,ARXLU2G1187B99C72F,Beverlei Brown,2001,295.02649,0.384314741741,0.446850609928,NA,NA,NA,NA
TRLLLRS128F426695A,My Shoes Keep Walking Back To You,SOWJEEZ12A58A7B482,Super Hits,ARXB4J91187B9A9C7D,Ray Price,1991,155.61098,0.367368690641,0.574746865031,NA,NA,NA,NA
TRXBXZG128F429E96E,Fate Of The Human Carbine,SOUZDAP12A8C13FE2D,What Would The Community Think,AR91NIO1187FB4D732,Cat Power,1996,178.52036,0.517866320087,0.806792249924,NA,NA,NA,NA
TRWHQQU128F428641F,El Salvador,SORBDMB12A8C13F77F,Not So Quiet On The Western Front,ARQ9LXS1187B99318A,Capitol Punishment,1982,71.70567,0,0.411764028261,NA,NA,NA,NA
TRNZEWJ12903CCC1FC,Burning Sounds,SOVRPGP12AB018CF59,Ghosts of Princes in Towers,AR4N0X51187B9B1EE8,Rich Kids,1978,221.1522,0.471400001442,0.512904415246,NA,NA,NA,NA
TRRTRTJ12903CDB37B,Perseverance,SOLRLUF12AB0187D46,Collusion,ARU24791187B996E24,Prisma,2006,351.86893,0.406749194005,0.569275834746,46.8132,8.22395,Prisma,Switzerland
TRNFADA128F92E0676,What She Doesnt Know,SOFAZPM12A8C139677,What She Doesn't Know,AR52NSC1187B98F66D,Nina Nastasia,2008,139.78077,0.427087734716,0.447912996082,NA,NA,NA,NA
TRPXOEO128F42750C1,Live-Long,SOFWOER12A8C136D41,Skeleton,ARTX7TD1187FB58EED,Abe Vigoda,2008,175.41179,0.46656755204,0.626983305029,34.05349,-118.24532,Abe Vigoda,California - LA
TRBGHNR128F42320EC,Sciopero,SODAJHI12A8A9D974F,Sciopero,AR0VQVW1187FB50570,Yo Yo Mundi,1996,125.43955,0.407091556299,0.525396436127,NA,NA,NA,NA
TRTWFVJ128F4232BE1,Caldo De Cana,SOVBUGV12A8AE44A01,Nação Zumbi,AR65UIK1187B9AC580,Nação Zumbi,2002,204.69506,0.452475445909,0.57174687383,NA,NA,NA,NA
TRBXTFK128F146E29A,She Said,SOMBQGF12A6D4F817A,The Sun Is Often Out,ARYA73U1187FB579B7,Longpigs,1995,264.12363,0.372719896795,0.590034963574,53.38311,-1.46454,Longpigs / Hugh Jones,"Sheffield, Yorkshire, England"
TRSHNMP128F428A415,IMV - The Trooper,SOPQZNM12A8C1419A8,Transformation,ARMHB971187B99E7B7,Alex Skolnick Trio,2004,319.52934,0.391616657093,0.556665826028,NA,NA,NA,NA
TRHQKDU12903D05DD8,Drama,SOZRYCX12AC468A303,Archives Vol. 2,ARBG8621187FB54842,Delerium,1991,455.8624,0.498471038842,0.69652442519,NA,NA,NA,NA
TRFBERT12903CD1B88,No Way Home,SOJYOHN12AB0187D92,Live Blood,ARUDIQB1187B9AF725,Cold Blood,1972,307.61751,0.318185496988,0.50647434487,37.77916,-122.42005,Cold Blood,"San Francisco, CA"
TRIVUTW128F427A8E9,Won't Be Coming Home (S.I.N.),SOHHHWK12A8C136AC2,No More Tears,AR8DTVF1187B9AA292,Ozzy Osbourne,1991,287.97342,0.624708286189,0.798373941497,NA,NA,NA,NA
TRYNVTV128E078D00A,Cross Breeding  (LP Version),SOTHFOF12A6702127F,Ornette On Tenor,ARB3TCS1187B99A0D2,Ornette Coleman,1962,681.42975,0.396707730396,0.674843438006,32.74863,-97.32925,Ornette Coleman;London Symphony Orchestra,"Fort Worth, TX"
TRPPSLB128F14955AC,Exit Calypsan,SOINLFI12A58A7B89C,X2005,ARUOTD91187B99BF1B,Falling Up,2005,196.72771,0.461807896592,0.713784839751,44.63548,-123.10776,Falling Up,"Albany, OR"
TRJLLSN12903CBADFB,Irre real,SOARYFB12AB0182D94,Immoment,ARPTHEV123E29C17B3,Flowin Immo et Les Freaqz,2009,252.9171,0.261730129606,0.369988123815,NA,NA,NA,NA
TRRPLSZ128F1487C29,Holnapután,SOEBJKA12A6D4F88FC,Messzerepulo,ARB3M2V1187B9B0E27,Ghymes,2006,266.1873,0,0.502679838517,NA,NA,NA,NA
TRTJOHV128F146AF64,A Woman And A Man,SOHFPNW12A6D4F7684,A Woman And A Man,ARHKS0J1187B9A4D51,Belinda Carlisle,1996,311.37914,0.496664741688,0.76829105418700006,40.99471,-77.60454,Belinda Carlisle,Pennsylvania
TRKHNWD128F428337C,Movies Unlimited,SOCVYEH12A8C1411F0,Very Pleasure,ARCSWBU1187FB3A4A2,Duran Duran Duran,2005,104.25424,0.373625037356,0.647041845261,45.51179,-122.67563,Duran Duran Duran,"PORTLAND, Oregon"
TRDYFGV128F42A3647,Nothing To Lose,SOARDHP12A8C13C483,24 Hour Roadside Resistance,AR18WND1187FB4D04D,Against All Authority,1997,137.87383,0.469529361062,0.645184377402,25.72898,-80.23742,Against All Authority,"Miami, FL"
TRCBCBC128F4216FE8,Tropic of Cancer,SODYTMR12A58A7E2C8,Ideal Free Distribution,ARMOJD91187FB4CB11,Ideal Free Distribution,2007,213.52444,0.291271410668,0.494265871661,NA,NA,NA,NA
TRVTFKC128F42A8472,Frozen Flame (Wezz & Fisher Remix),SOUBZOT12A6D4FD54E,The Album,ARYOJU01187FB3BC44,Jeckyll & Hyde,2007,447.79057,0.378847059849,0.590885070159,52.1082,5.32986,Jeckyll & Hyde,Netherlands
TRLWKDL128EF34DCAE,I Wanna Be By Your Side,SOCOOUE12A6D4F9496,Stevie Wonder Presents Syreeta,ARKNW0S1187FB3B472,Syreeta / G.C. Cameron,1974,243.51302,0.349531088018,0.532329616945,40.43831,-79.99745,Syreeta,"Pittsburgh, PA"
TRJIXDB128F425BC21,Bellyache,SOVREJW12A8AE4875A,The Best Of Echobelly,AROB7AO1187B9B4F00,Echobelly,1993,271.77751,0.400051551282,0.530435673149,51.50632,-0.12714,Echobelly,"London, England"
TRDMGZU128F933EA67,Nod Scene,SOVIXHV12AB018A526,Spine of God,ARK0BT61187B9ACEC2,Monster Magnet,1990,407.27465,0.517170480632,0.687294463335,NA,NA,NA,NA
TRNIPUR128F42926CA,Una Rosa A Dicembre,SOCLCWP12A8C13A09F,Canto,ARJHQNZ1187B99FBF7,Gino Vannelli,2003,287.63383,0.408507191501,0.586511513866,45.51228,-73.55439,Gino Vannelli,"Montreal, Quebec, Canada"
TRFRDJN128F92ED5E2,Bethlehem Dawn,SOMGSAS12AB0180BDA,Do You See What I See?,ARA3VYT1187B997694,Todd Agnew,2006,281.05098,0.512305402548,0.707797915769,35.83073,-85.97874,Todd Agnew,Tennessee
TRKGYXV128F424879B,For next (2001 Digital Remaster),SOKXHMZ12A8C131FEB,Nekrofiilis,ARU1D2V1187B98CA24,Organ,1982,194.0371,0.379230060198,0.509909732542,46.44231,-93.36586,Organ,Minnesota
TRMATYA128F92E14E3,På Flukt,SOKNUTW12AAF3B2FCD,Til Alle Tider,ARBQ2MC1187B9A6C20,Bjørn Eidsvåg,1992,230.19057,0.467889971771,0.523644406051,NA,NA,NA,NA
TRDDULA128F92C1E75,Brave New World,SOVIPZI12A8C1401E4,Palms & Runes_ Tarot & Tea: A Michael Penn Collection,ARPIRQD1187B9AE9CA,Michael Penn,1989,272.32608,0.453792345409,0.586180551385,38.8991,-77.029,Michael Penn,Washington DC
TRPFQAA128F9321869,Yugo,SOLOQBF12AB0184898,All of Us In Our Night,ARS7JKN1187FB38E53,Modern Skirts,2009,213.57669,0.361280405354,0.600971649164,33.95813,-83.37325,Modern Skirts,"Athens, GA"
TRDQNST128F147F9E8,Su Halimi (radio edit),SOVSFEM12A6D4F7716,Bad Boy,ARYEFR11187FB403E2,Hadise,2006,200.4371,0.383856574776,0.627910624057,50.50101,4.47684,Hadise,"BELGIUM,TURKEY"
TRVIKFU128F932EBDE,Fiore Di Maggio,SOAYOKR12AB017D322,Oltre Il Giardino,ARYP2JH1187B98CEF6,Fabio Concato,1984,242.33751,0.397314904329,0.50470842896300006,NA,NA,NA,NA
TREYJSB128F9347E42,Go Easy Little Doves_ I'll Be Fine,SOBTWEX12AB01887CB,Go Easy Little Doves,AR02TU31187FB5629E,Brooke Waggoner,2009,239.0722,0.397224429758,0.625608184981,36.16778,-86.77836,Brooke Waggoner,"Nashville, TN"
TRXNIZM128F9307E11,The Thousand Days,SOEPPFK12A8C13D939,Forever Live,ARXYW3M1187FB384CD,IQ,1986,261.3024,0.462092587055,0.674460644559,40.71455,-74.00712,IQ,New York
TRRUJMK128F4271C55,Belly Dancer,SOFAFXG12A8C136E79,Belly Dancer/Rock Your Body,ARE3XO91187FB4D8AF,Drumsound & Bassline Smith,2008,349.02159,0.369969174743,0.545068425691,NA,NA,NA,NA
TRDKTBE12903CC52FC,Facts Of Love (Album Version),SOKMFSG12AB018934D,The Woman I Am,ARE3H4L1187B9B659C,Chaka Khan,1992,275.40853,0.579187527098,0.762184350452,42.30837,-87.86029,Chaka Khan,"Great Lakes, IL"
TRQUCXE128F145A710,"La Chanson De Lara-Du Film ""Le Docteur Jivago",SOWGZQK12A6D4F7E40,Love Is Blue,AR0HO681187FB3BE2A,Paul Mauriat,1990,172.72118,0.403161364673,0.584752819296,43.29368,5.37249,Paul Mauriat,"Marseille, France"
TRDTKBJ128F146A22B,Marathon Kiss,SOXACZX12A6D4F7629,Vagabond Ways,AR9FKRD1187B9B73D4,Marianne Faithfull,1999,239.77751,0.478411185295,0.783031137013,51.55503,-0.17348,Marianne Faithfull,"Hampstead, London, England"
TRZRQCL12903CF4D5F,It Makes A Fellow Proud To Be A Soldier,SOGAXSZ12AC4688FD4,The Wit And Wisdom Of Tom Lehrer,ARJMYTZ1187FB54669,Tom Lehrer,1959,158.35383,0.392368757532,0.61323987632,37.77916,-122.42005,Tom Lehrer,"New York, NY"
TRVIQST128F4251D45,Only Superstition,SOPOFVZ12AF72A191C,Brothers & Sisters,ARJ7KF01187B98D717,Coldplay,1999,228.62322,0.916053228284,0.8650215115,NA,NA,NA,NA
TRNIXOY12903CD4455,Killing A Camera,SOHGHSU12AB0186C5F,Lucky To Be Alive,AR8C70A1187B9B718F,Braid,1998,155.08853,0.414634357493,0.622277255141,40.11727,-88.20449,Braid,Urbana
TRBUOBU128F932449A,Meditation [Meditação] [The Frank Sinatra Collection](,SOLCCVY12AB018499E,Francis Albert Sinatra & Antonio Carlos Jobim,ARXUCPO12086C169A4,Frank Sinatra,1967,176.24771,0.447199722004,0.291673534994,NA,NA,NA,NA
TRKUPRH128F42549CE,Brain To Feet,SOJUBBB12A8C133D14,Beginning People,AROBDTJ1187B9A7314,Stockholm Cyclo,2004,420.10077,0.336076231629,0.441877556208,NA,NA,NA,NA
TRANKSP128F425A9B8,Bop Bop Baby,SOBOBRP12D021B32E2,World Of Our Own,AR5YRCN1187B98E3C8,Westlife,2001,261.90322,0.585131306045,0.77708242633,NA,NA,NA,NA
TRJDEBK128F93249CE,Elddon,SODCZQN12AB017E3A5,Elddon,AR817XQ1187FB3A654,Patrik Isaksson,2008,233.01179,0.346688970698,0.490100577429,NA,NA,NA,NA
TRCUDTV12903CDF16E,We The Helpless,SOFUFZV12AB018E78B,Retrobution,AR3E8CU1187B9B1677,Extreme Noise Terror,1989,72.77669,0.3723533572,0.605615162728,NA,NA,NA,NA
TRVYDNN128F4293D74,Criminal Justice (The Presumed Guilty Radio Edit),SOCRVMY12A8C1408F9,Criminal Justice,AR5IVS81187B98D0F0,D*Note,1995,224.62649,0.433549230778,0.550875957053,NA,NA,NA,NA
TRXCACL12903CB4CCE,Hello Walls,SOOVZBQ12A58A7BFC9,My Country Boy,ARKBTPV1187FB38A79,Faron Young,1961,135.31383,0.418989674563,0.590473194252,32.51461,-93.74727,Faron Young,"Shreveport, LA"
TRMAETO128F42354EB,Careless Love,SOZWPAI12A58A789B7,Can't Keep Lovin' You,AR18AFT1187FB3C8BE,Walter Horton,1989,280.65914,0.442032892043,0.488087886639,34.96265,-90.04868,Walter Horton,"Horn Lake, MS"
TRFXVGD128F429202E,Come Spy With Me,SOAQJIF12A8C1392D2,The Best Of,ARG7CJ21187B9B7F83,Hugo Montenegro & His Orchestra,2000,141.34812,0.369545061139,0.654800102011,NA,NA,NA,NA
TRBVZBU12903CA8E1C,Whip,SOLLQEG12A58A7DA67,Cobra,ARLGSB81187FB5CA2E,Juri Gagarin,2009,230.94812,0.373008158091,0.60648110038,NA,NA,NA,NA
TRBQZFF128F930AF71,Mauresque,SOHGGPP12AB0181972,Capitaines,AR1JZ5M1187B99CC7A,Minimum Vital,2009,349.93587,0.361569867471,0.432597603598,NA,NA,NA,NA
TROMEDB128F424065B,Start The Revolution,SOKXOEJ12B34F3313B,Spoken,ARKGVPG1187B991BB5,Spoken,2007,379.74159,0.50753248552,0.680150969939,41.93825,-93.38989,Spoken,Iowa
TRNBZMJ128F930131B,El Himno De La Bala,SOJKAMR12AB0185A36,El Hombre Del Siglo V,ARXORFK1187FB514A5,Triangulo De Amor Bizarro,2007,286.01424,0.433981243401,0.447747284256,42.7989,-8.01644,Triangulo De Amor Bizarro,Galicia
TRQIBGI12903CFF206,Fagioli,SOACSPC12AC961853D,Kinotto,ARWO2I81187B9AD3ED,Skiantos,1979,177.08363,0.366985265683,0.492253466388,44.50482,11.34516,Skiantos,Bologna
TRBVRFJ128F4261038,If You See My Rooster (Please Run Him Home),SOEHVZF12A8AE48C35,Columbia Original Masters,AR00MBZ1187B9B5DB1,Memphis Minnie,1991,198.29506,0.360644227016,0.588571842057,29.95244,-90.05202,Memphis Minnie,"Algiers, LA"
TRPQSJA128F92F10FC,Just A Memory,SONIJRL12A8C140140,Viva La Rock 'n' Roll!,ARE13NK1187FB4CF92,Alternative TV,2003,127.39873,0.34913960182,0.539111560547,51.50632,-0.12714,Alternative TV,"London, England"
